transaction_id,sender_account,receiver_account,amount,timestamp
T2842,A1096,A1428,8421.01,2024-01-02 23:21:00
T2843,A1414,A1451,15037.5,2024-01-02 23:22:00
T2844,A1496,A1252,18086.87,2024-01-02 23:23:00
T2845,A1277,A1158,5164.04,2024-01-02 23:24:00
T2846,A1089,A1251,2650.79,2024-01-02 23:25:00
T2847,A1019,A1046,9294.27,2024-01-02 23:26:00
T2848,A1028,A1119,1734.11,2024-01-02 23:27:00
T2849,A1308,A1112,4981.7,2024-01-02 23:28:00
T2850,A1010,A1269,2664.41,2024-01-02 23:29:00
T2851,A1244,A1000,6413.7,2024-01-02 23:30:00
T2852,A1169,A1469,1649.77,2024-01-02 23:31:00
T2853,A1314,A1103,1276.14,2024-01-02 23:32:00
T2854,A1412,A1066,15023.74,2024-01-02 23:33:00
T2855,A1174,A1367,644.2,2024-01-02 23:34:00
T2856,A1090,A1470,4230.81,2024-01-02 23:35:00
T2857,A1410,A1432,1497.33,2024-01-02 23:36:00
T2858,A1444,A1165,238.25,2024-01-02 23:37:00
T2859,A1030,A1011,220.1,2024-01-02 23:38:00
T2860,A1075,A1300,1155.84,2024-01-02 23:39:00
T2861,A1360,A1469,12094.09,2024-01-02 23:40:00
T2862,A1072,A1396,1991.72,2024-01-02 23:41:00
T2863,A1056,A1433,18029.75,2024-01-02 23:42:00
T2864,A1269,A1440,5228.22,2024-01-02 23:43:00
T2865,A1186,A1491,3442.74,2024-01-02 23:44:00
T2866,A1037,A1191,5206.27,2024-01-02 23:45:00
T2867,A1360,A1482,4362.69,2024-01-02 23:46:00
T2868,A1339,A1202,8532.18,2024-01-02 23:47:00
T2869,A1300,A1051,1991.86,2024-01-02 23:48:00
T2870,A1172,A1154,2612.92,2024-01-02 23:49:00
T2871,A1165,A1069,13471.24,2024-01-02 23:50:00
T2872,A1499,A1080,17563.57,2024-01-02 23:51:00
T2873,A1374,A1485,13384.84,2024-01-02 23:52:00
T2874,A1223,A1405,3262.66,2024-01-02 23:53:00
T2875,A1327,A1491,9094.74,2024-01-02 23:54:00
T2876,A1249,A1332,3881.43,2024-01-02 23:55:00
T2877,A1162,A1089,4129.43,2024-01-02 23:56:00
T2878,A1362,A1495,1374.07,2024-01-02 23:57:00
T2879,A1287,A1355,5366.15,2024-01-02 23:58:00
T2880,A1455,A1475,1235.77,2024-01-02 23:59:00
T2881,A1314,A1402,2416.89,2024-01-03 00:00:00
T2882,A1182,A1114,11587.38,2024-01-03 00:01:00
T2883,A1340,A1301,1392.17,2024-01-03 00:02:00
T2884,A1417,A1089,442.9,2024-01-03 00:03:00
T2885,A1193,A1157,429.02,2024-01-03 00:04:00
T2886,A1375,A1352,16959.43,2024-01-03 00:05:00
T2887,A1150,A1065,4242.51,2024-01-03 00:06:00
T2888,A1090,A1373,3159.82,2024-01-03 00:07:00
T2889,A1000,A1485,9992.2,2024-01-03 00:08:00
T2890,A1359,A1485,10840.97,2024-01-03 00:09:00
T2891,A1293,A1200,2422.52,2024-01-03 00:10:00
T2892,A1435,A1394,7097.54,2024-01-03 00:11:00
T2893,A1494,A1290,8847.42,2024-01-03 00:12:00
T2894,A1016,A1093,6379.19,2024-01-03 00:13:00
T2895,A1308,A1162,986.38,2024-01-03 00:14:00
T2896,A1471,A1414,12519.19,2024-01-03 00:15:00
T2897,A1495,A1313,4647.37,2024-01-03 00:16:00
T2898,A1113,A1327,1991.66,2024-01-03 00:17:00
T2899,A1289,A1053,3322.69,2024-01-03 00:18:00
T2900,A1479,A1254,229.77,2024-01-03 00:19:00
T2901,A1072,A1169,820.88,2024-01-03 00:20:00
T2902,A1381,A1039,8702.99,2024-01-03 00:21:00
T2903,A1121,A1177,0.07,2024-01-03 00:22:00
T2904,A1163,A1085,3232.94,2024-01-03 00:23:00
T2905,A1325,A1453,4435.27,2024-01-03 00:24:00
T2906,A1493,A1045,337.1,2024-01-03 00:25:00
T2907,A1420,A1362,21688.91,2024-01-03 00:26:00
T2908,A1343,A1327,1538.07,2024-01-03 00:27:00
T2909,A1373,A1453,2176.15,2024-01-03 00:28:00
T2910,A1171,A1228,2173.94,2024-01-03 00:29:00
T2911,A1005,A1135,1571.44,2024-01-03 00:30:00
T2912,A1107,A1127,8.85,2024-01-03 00:31:00
T2913,A1354,A1034,7841.46,2024-01-03 00:32:00
T2914,A1179,A1131,20439.46,2024-01-03 00:33:00
T2915,A1402,A1055,1523.89,2024-01-03 00:34:00
T2916,A1368,A1000,6526.87,2024-01-03 00:35:00
T2917,A1024,A1197,8126.36,2024-01-03 00:36:00
T2918,A1224,A1375,11320.06,2024-01-03 00:37:00
T2919,A1214,A1496,3295.62,2024-01-03 00:38:00
T2920,A1085,A1452,2165.22,2024-01-03 00:39:00
T2921,A1211,A1252,2360.88,2024-01-03 00:40:00
T2922,A1451,A1193,7481.73,2024-01-03 00:41:00
T2923,A1179,A1279,10182.39,2024-01-03 00:42:00
T2924,A1192,A1051,1202.53,2024-01-03 00:43:00
T2925,A1424,A1245,2781.18,2024-01-03 00:44:00
T2926,A1403,A1442,13933.07,2024-01-03 00:45:00
T2927,A1295,A1333,9860.87,2024-01-03 00:46:00
T2928,A1388,A1351,25141.86,2024-01-03 00:47:00
T2929,A1115,A1083,8420.6,2024-01-03 00:48:00
T2930,A1231,A1037,2997.29,2024-01-03 00:49:00
T2931,A1409,A1433,5358.93,2024-01-03 00:50:00
T2932,A1017,A1150,6490.78,2024-01-03 00:51:00
T2933,A1010,A1163,490.23,2024-01-03 00:52:00
T2934,A1133,A1487,4718.12,2024-01-03 00:53:00
T2935,A1053,A1037,7413.21,2024-01-03 00:54:00
T2936,A1175,A1087,1098.64,2024-01-03 00:55:00
T2937,A1454,A1192,9102.02,2024-01-03 00:56:00
T2938,A1082,A1374,5259.14,2024-01-03 00:57:00
T2939,A1038,A1280,18247.11,2024-01-03 00:58:00
T2940,A1482,A1459,260.09,2024-01-03 00:59:00
T2941,A1047,A1173,1849.97,2024-01-03 01:00:00
T2942,A1304,A1314,5521.1,2024-01-03 01:01:00
T2943,A1457,A1247,2110.64,2024-01-03 01:02:00
T2944,A1360,A1015,7519.49,2024-01-03 01:03:00
T2945,A1220,A1482,8537.88,2024-01-03 01:04:00
T2946,A1334,A1084,648.96,2024-01-03 01:05:00
T2947,A1310,A1455,4327.48,2024-01-03 01:06:00
T2948,A1222,A1080,4266.53,2024-01-03 01:07:00
T2949,A1027,A1051,2765.37,2024-01-03 01:08:00
T2950,A1169,A1105,16211.65,2024-01-03 01:09:00
T2951,A1498,A1097,10544.37,2024-01-03 01:10:00
T2952,A1209,A1356,7168.28,2024-01-03 01:11:00
T2953,A1283,A1369,7517.44,2024-01-03 01:12:00
T2954,A1473,A1373,3716.22,2024-01-03 01:13:00
T2955,A1276,A1135,15229.43,2024-01-03 01:14:00
T2956,A1338,A1144,7116.71,2024-01-03 01:15:00
T2957,A1152,A1121,7833.4,2024-01-03 01:16:00
T2958,A1049,A1025,11869.59,2024-01-03 01:17:00
T2959,A1201,A1292,1921.82,2024-01-03 01:18:00
T2960,A1281,A1430,9872.6,2024-01-03 01:19:00
T2961,A1251,A1078,1303.27,2024-01-03 01:20:00
T2962,A1027,A1184,2541.85,2024-01-03 01:21:00
T2963,A1001,A1218,2453.32,2024-01-03 01:22:00
T2964,A1044,A1150,23045.33,2024-01-03 01:23:00
T2965,A1421,A1338,11650.08,2024-01-03 01:24:00
T2966,A1320,A1307,7247.28,2024-01-03 01:25:00
T2967,A1245,A1102,7790.95,2024-01-03 01:26:00
T2968,A1049,A1013,4954.22,2024-01-03 01:27:00
T2969,A1105,A1087,17635.05,2024-01-03 01:28:00
T2970,A1326,A1149,4114.16,2024-01-03 01:29:00
T2971,A1041,A1242,2873.23,2024-01-03 01:30:00
T2972,A1432,A1059,1067.84,2024-01-03 01:31:00
T2973,A1157,A1401,9256.44,2024-01-03 01:32:00
T2974,A1203,A1241,7955.58,2024-01-03 01:33:00
T2975,A1250,A1458,2910.51,2024-01-03 01:34:00
T2976,A1338,A1135,153.1,2024-01-03 01:35:00
T2977,A1046,A1328,10958.01,2024-01-03 01:36:00
T2978,A1278,A1198,68.9,2024-01-03 01:37:00
T2979,A1094,A1189,7298.29,2024-01-03 01:38:00
T2980,A1453,A1195,21090.99,2024-01-03 01:39:00
T2981,A1189,A1095,3453.91,2024-01-03 01:40:00
T2982,A1228,A1022,1607.07,2024-01-03 01:41:00
T2983,A1134,A1225,7322.06,2024-01-03 01:42:00
T2984,A1238,A1134,10193.82,2024-01-03 01:43:00
T2985,A1115,A1428,4743.64,2024-01-03 01:44:00
T2986,A1137,A1288,20473.9,2024-01-03 01:45:00
T2987,A1031,A1077,318.31,2024-01-03 01:46:00
T2988,A1385,A1356,4216.71,2024-01-03 01:47:00
T2989,A1341,A1049,7604.76,2024-01-03 01:48:00
T2990,A1043,A1342,11910.92,2024-01-03 01:49:00
T2991,A1176,A1413,1185.26,2024-01-03 01:50:00
T2992,A1277,A1211,9656.73,2024-01-03 01:51:00
T2993,A1497,A1387,4827.25,2024-01-03 01:52:00
T2994,A1301,A1116,3030.59,2024-01-03 01:53:00
T2995,A1283,A1031,847.41,2024-01-03 01:54:00
T2996,A1430,A1198,12028.04,2024-01-03 01:55:00
T2997,A1419,A1267,1026.67,2024-01-03 01:56:00
T2998,A1214,A1494,2224.54,2024-01-03 01:57:00
T2999,A1274,A1351,2055.33,2024-01-03 01:58:00
T3000,A1443,A1479,12306.95,2024-01-03 01:59:00
